SEX,GEO,TIME,AGE,UNIT,ISCED11,Value,FlagFootnotes
F,BG,2014,Y15-64,PC,ED0-2,22.0,b
F,BG,2014,Y15-64,PC,ED3-8,78.0,b
F,BG,2014,Y15-64,PC,ED3_4,49.0,b
F,BG,2014,Y15-64,PC,ED5-8,29.0,b
F,BG,2015,Y15-64,PC,ED0-2,21.5,
F,BG,2015,Y15-64,PC,ED3-8,78.5,
F,BG,2015,Y15-64,PC,ED3_4,48.9,
F,BG,2015,Y15-64,PC,ED5-8,29.6,
F,CZ,2006,Y15-64,PC,ED0-2,19.1,
F,CZ,2006,Y15-64,PC,ED3-8,80.9,
F,CZ,2006,Y15-64,PC,ED3_4,70.4,
F,CZ,2006,Y15-64,PC,ED5-8,10.5,
F,CZ,2007,Y15-64,PC,ED0-2,18.8,
F,CZ,2007,Y15-64,PC,ED3-8,81.2,
F,CZ,2007,Y15-64,PC,ED3_4,70.4,
F,CZ,2007,Y15-64,PC,ED5-8,10.9,
F,CZ,2008,Y15-64,PC,ED0-2,18.4,
F,CZ,2008,Y15-64,PC,ED3-8,81.6,
F,CZ,2008,Y15-64,PC,ED3_4,69.7,
F,CZ,2008,Y15-64,PC,ED5-8,12.0,
F,CZ,2009,Y15-64,PC,ED0-2,17.4,
F,CZ,2009,Y15-64,PC,ED3-8,82.6,
F,CZ,2009,Y15-64,PC,ED3_4,69.5,
F,CZ,2009,Y15-64,PC,ED5-8,13.1,
F,CZ,2010,Y15-64,PC,ED0-2,16.7,
F,CZ,2010,Y15-64,PC,ED3-8,83.3,
F,CZ,2010,Y15-64,PC,ED3_4,68.9,
F,CZ,2010,Y15-64,PC,ED5-8,14.4,
F,CZ,2011,Y15-64,PC,ED0-2,16.0,b
F,CZ,2011,Y15-64,PC,ED3-8,84.0,b
F,CZ,2011,Y15-64,PC,ED3_4,68.0,b
F,CZ,2011,Y15-64,PC,ED5-8,16.0,b
F,CZ,2012,Y15-64,PC,ED0-2,15.3,
F,CZ,2012,Y15-64,PC,ED3-8,84.7,
F,CZ,2012,Y15-64,PC,ED3_4,67.2,
F,CZ,2012,Y15-64,PC,ED5-8,17.5,
F,CZ,2013,Y15-64,PC,ED0-2,14.4,
F,CZ,2013,Y15-64,PC,ED3-8,85.6,
F,CZ,2013,Y15-64,PC,ED3_4,66.7,
F,CZ,2013,Y15-64,PC,ED5-8,18.9,
F,CZ,2014,Y15-64,PC,ED0-2,13.9,b
F,CZ,2014,Y15-64,PC,ED3-8,86.1,b
F,CZ,2014,Y15-64,PC,ED3_4,66.0,b
F,CZ,2014,Y15-64,PC,ED5-8,20.1,b
F,CZ,2015,Y15-64,PC,ED0-2,13.9,
F,CZ,2015,Y15-64,PC,ED3-8,86.1,
F,CZ,2015,Y15-64,PC,ED3_4,65.0,
F,CZ,2015,Y15-64,PC,ED5-8,21.1,
F,DK,2006,Y15-64,PC,ED0-2,26.4,
F,DK,2006,Y15-64,PC,ED3-8,73.6,
F,DK,2006,Y15-64,PC,ED3_4,42.3,
F,DK,2006,Y15-64,PC,ED5-8,31.3,
F,DK,2007,Y15-64,PC,ED0-2,32.6,b
F,DK,2007,Y15-64,PC,ED3-8,67.4,b
F,DK,2007,Y15-64,PC,ED3_4,39.2,b
F,DK,2007,Y15-64,PC,ED5-8,28.3,b
F,DK,2008,Y15-64,PC,ED0-2,33.2,
F,DK,2008,Y15-64,PC,ED3-8,66.8,
F,DK,2008,Y15-64,PC,ED3_4,38.3,
F,DK,2008,Y15-64,PC,ED5-8,28.5,
F,DK,2009,Y15-64,PC,ED0-2,32.4,
F,DK,2009,Y15-64,PC,ED3-8,67.6,
F,DK,2009,Y15-64,PC,ED3_4,37.7,
F,DK,2009,Y15-64,PC,ED5-8,29.9,
F,DK,2010,Y15-64,PC,ED0-2,31.6,
F,DK,2010,Y15-64,PC,ED3-8,68.4,
F,DK,2010,Y15-64,PC,ED3_4,38.1,
F,DK,2010,Y15-64,PC,ED5-8,30.3,
F,DK,2011,Y15-64,PC,ED0-2,30.1,
F,DK,2011,Y15-64,PC,ED3-8,69.9,
F,DK,2011,Y15-64,PC,ED3_4,38.5,
F,DK,2011,Y15-64,PC,ED5-8,31.3,
F,DK,2012,Y15-64,PC,ED0-2,28.7,
F,DK,2012,Y15-64,PC,ED3-8,71.3,
F,DK,2012,Y15-64,PC,ED3_4,38.3,
F,DK,2012,Y15-64,PC,ED5-8,32.9,
F,DK,2013,Y15-64,PC,ED0-2,28.2,
F,DK,2013,Y15-64,PC,ED3-8,71.8,
F,DK,2013,Y15-64,PC,ED3_4,38.2,
F,DK,2013,Y15-64,PC,ED5-8,33.6,
F,DK,2014,Y15-64,PC,ED0-2,26.5,b
F,DK,2014,Y15-64,PC,ED3-8,73.5,b
F,DK,2014,Y15-64,PC,ED3_4,39.6,b
F,DK,2014,Y15-64,PC,ED5-8,33.9,b
F,DK,2015,Y15-64,PC,ED0-2,25.5,
F,DK,2015,Y15-64,PC,ED3-8,74.5,
F,DK,2015,Y15-64,PC,ED3_4,39.2,
F,DK,2015,Y15-64,PC,ED5-8,35.3,
F,DE,2006,Y15-64,PC,ED0-2,26.9,
F,DE,2006,Y15-64,PC,ED3-8,73.1,
F,DE,2006,Y15-64,PC,ED3_4,56.0,
F,DE,2006,Y15-64,PC,ED5-8,17.1,
F,DE,2007,Y15-64,PC,ED0-2,25.5,
F,DE,2007,Y15-64,PC,ED3-8,74.5,
F,DE,2007,Y15-64,PC,ED3_4,56.9,
F,DE,2007,Y15-64,PC,ED5-8,17.6,
F,DE,2008,Y15-64,PC,ED0-2,24.1,
F,DE,2008,Y15-64,PC,ED3-8,75.9,
F,DE,2008,Y15-64,PC,ED3_4,57.3,
F,DE,2008,Y15-64,PC,ED5-8,18.6,
F,DE,2009,Y15-64,PC,ED0-2,23.7,
F,DE,2009,Y15-64,PC,ED3-8,76.3,
F,DE,2009,Y15-64,PC,ED3_4,56.6,
F,DE,2009,Y15-64,PC,ED5-8,19.7,
F,DE,2010,Y15-64,PC,ED0-2,22.6,b
F,DE,2010,Y15-64,PC,ED3-8,77.4,b
F,DE,2010,Y15-64,PC,ED3_4,57.3,b
F,DE,2010,Y15-64,PC,ED5-8,20.1,b
F,DE,2011,Y15-64,PC,ED0-2,19.7,
F,DE,2011,Y15-64,PC,ED3-8,80.3,
F,DE,2011,Y15-64,PC,ED3_4,58.1,
F,DE,2011,Y15-64,PC,ED5-8,22.2,
F,DE,2012,Y15-64,PC,ED0-2,19.5,
F,DE,2012,Y15-64,PC,ED3-8,80.5,
F,DE,2012,Y15-64,PC,ED3_4,57.4,
F,DE,2012,Y15-64,PC,ED5-8,23.1,
F,DE,2013,Y15-64,PC,ED0-2,19.1,
F,DE,2013,Y15-64,PC,ED3-8,80.9,
F,DE,2013,Y15-64,PC,ED3_4,57.3,
F,DE,2013,Y15-64,PC,ED5-8,23.6,
F,DE,2014,Y15-64,PC,ED0-2,20.8,b
F,DE,2014,Y15-64,PC,ED3-8,79.2,b
F,DE,2014,Y15-64,PC,ED3_4,58.7,b
F,DE,2014,Y15-64,PC,ED5-8,20.6,b
F,DE,2015,Y15-64,PC,ED0-2,20.8,
F,DE,2015,Y15-64,PC,ED3-8,79.2,
F,DE,2015,Y15-64,PC,ED3_4,57.9,
F,DE,2015,Y15-64,PC,ED5-8,21.3,
F,EE,2006,Y15-64,PC,ED0-2,17.1,
F,EE,2006,Y15-64,PC,ED3-8,82.9,
F,EE,2006,Y15-64,PC,ED3_4,50.0,
F,EE,2006,Y15-64,PC,ED5-8,32.9,
F,EE,2007,Y15-64,PC,ED0-2,16.9,
F,EE,2007,Y15-64,PC,ED3-8,83.1,
F,EE,2007,Y15-64,PC,ED3_4,49.5,
F,EE,2007,Y15-64,PC,ED5-8,33.6,
F,EE,2008,Y15-64,PC,ED0-2,17.8,
F,EE,2008,Y15-64,PC,ED3-8,82.2,
F,EE,2008,Y15-64,PC,ED3_4,47.4,
F,EE,2008,Y15-64,PC,ED5-8,34.8,
F,EE,2009,Y15-64,PC,ED0-2,16.2,
F,EE,2009,Y15-64,PC,ED3-8,83.8,
F,EE,2009,Y15-64,PC,ED3_4,45.7,
F,EE,2009,Y15-64,PC,ED5-8,38.1,
F,EE,2010,Y15-64,PC,ED0-2,15.0,
F,EE,2010,Y15-64,PC,ED3-8,85.0,
F,EE,2010,Y15-64,PC,ED3_4,47.3,
F,EE,2010,Y15-64,PC,ED5-8,37.7,
F,EE,2011,Y15-64,PC,ED0-2,14.9,
F,EE,2011,Y15-64,PC,ED3-8,85.1,
F,EE,2011,Y15-64,PC,ED3_4,46.3,
F,EE,2011,Y15-64,PC,ED5-8,38.8,
F,EE,2012,Y15-64,PC,ED0-2,13.8,
F,EE,2012,Y15-64,PC,ED3-8,86.2,
F,EE,2012,Y15-64,PC,ED3_4,46.5,
F,EE,2012,Y15-64,PC,ED5-8,39.7,
F,EE,2013,Y15-64,PC,ED0-2,12.6,
F,EE,2013,Y15-64,PC,ED3-8,87.4,
F,EE,2013,Y15-64,PC,ED3_4,47.2,
F,EE,2013,Y15-64,PC,ED5-8,40.1,
F,EE,2014,Y15-64,PC,ED0-2,12.0,b
F,EE,2014,Y15-64,PC,ED3-8,88.0,b
F,EE,2014,Y15-64,PC,ED3_4,47.3,b
F,EE,2014,Y15-64,PC,ED5-8,40.7,b
F,EE,2015,Y15-64,PC,ED0-2,12.8,
F,EE,2015,Y15-64,PC,ED3-8,87.2,
F,EE,2015,Y15-64,PC,ED3_4,45.7,
F,EE,2015,Y15-64,PC,ED5-8,41.6,
F,IE,2006,Y15-64,PC,ED0-2,32.1,
F,IE,2006,Y15-64,PC,ED3-8,67.9,
F,IE,2006,Y15-64,PC,ED3_4,37.5,
F,IE,2006,Y15-64,PC,ED5-8,30.5,
F,IE,2007,Y15-64,PC,ED0-2,31.0,b
F,IE,2007,Y15-64,PC,ED3-8,69.0,b
F,IE,2007,Y15-64,PC,ED3_4,37.3,b
F,IE,2007,Y15-64,PC,ED5-8,31.7,b
F,IE,2008,Y15-64,PC,ED0-2,29.1,
F,IE,2008,Y15-64,PC,ED3-8,70.9,
F,IE,2008,Y15-64,PC,ED3_4,37.5,
F,IE,2008,Y15-64,PC,ED5-8,33.4,
F,IE,2009,Y15-64,PC,ED0-2,28.4,b
F,IE,2009,Y15-64,PC,ED3-8,71.6,b
F,IE,2009,Y15-64,PC,ED3_4,37.2,b
F,IE,2009,Y15-64,PC,ED5-8,34.4,b
F,IE,2010,Y15-64,PC,ED0-2,27.7,
F,IE,2010,Y15-64,PC,ED3-8,72.3,
F,IE,2010,Y15-64,PC,ED3_4,36.4,
F,IE,2010,Y15-64,PC,ED5-8,35.9,
F,IE,2011,Y15-64,PC,ED0-2,26.9,
F,IE,2011,Y15-64,PC,ED3-8,73.1,
F,IE,2011,Y15-64,PC,ED3_4,36.6,
F,IE,2011,Y15-64,PC,ED5-8,36.5,
F,IE,2012,Y15-64,PC,ED0-2,26.2,
F,IE,2012,Y15-64,PC,ED3-8,73.8,
F,IE,2012,Y15-64,PC,ED3_4,35.8,
F,IE,2012,Y15-64,PC,ED5-8,38.0,
F,IE,2013,Y15-64,PC,ED0-2,24.6,
F,IE,2013,Y15-64,PC,ED3-8,75.4,
F,IE,2013,Y15-64,PC,ED3_4,35.4,
F,IE,2013,Y15-64,PC,ED5-8,40.0,
F,IE,2014,Y15-64,PC,ED0-2,22.7,b
F,IE,2014,Y15-64,PC,ED3-8,77.3,b
F,IE,2014,Y15-64,PC,ED3_4,38.0,b
F,IE,2014,Y15-64,PC,ED5-8,39.3,b
F,IE,2015,Y15-64,PC,ED0-2,22.3,
F,IE,2015,Y15-64,PC,ED3-8,77.7,
F,IE,2015,Y15-64,PC,ED3_4,36.6,
F,IE,2015,Y15-64,PC,ED5-8,41.1,
F,EL,2006,Y15-64,PC,ED0-2,40.1,
F,EL,2006,Y15-64,PC,ED3-8,59.9,
F,EL,2006,Y15-64,PC,ED3_4,41.5,
F,EL,2006,Y15-64,PC,ED5-8,18.4,
F,EL,2007,Y15-64,PC,ED0-2,39.4,
F,EL,2007,Y15-64,PC,ED3-8,60.6,
F,EL,2007,Y15-64,PC,ED3_4,41.8,
F,EL,2007,Y15-64,PC,ED5-8,18.8,
F,EL,2008,Y15-64,PC,ED0-2,38.3,
F,EL,2008,Y15-64,PC,ED3-8,61.7,
F,EL,2008,Y15-64,PC,ED3_4,41.9,
F,EL,2008,Y15-64,PC,ED5-8,19.8,
F,EL,2009,Y15-64,PC,ED0-2,37.8,b
F,EL,2009,Y15-64,PC,ED3-8,62.2,b
F,EL,2009,Y15-64,PC,ED3_4,41.9,b
F,EL,2009,Y15-64,PC,ED5-8,20.3,b
F,EL,2010,Y15-64,PC,ED0-2,36.6,
F,EL,2010,Y15-64,PC,ED3-8,63.4,
F,EL,2010,Y15-64,PC,ED3_4,42.0,
F,EL,2010,Y15-64,PC,ED5-8,21.4,
F,EL,2011,Y15-64,PC,ED0-2,35.1,
F,EL,2011,Y15-64,PC,ED3-8,64.9,
F,EL,2011,Y15-64,PC,ED3_4,42.1,
F,EL,2011,Y15-64,PC,ED5-8,22.7,
F,EL,2012,Y15-64,PC,ED0-2,34.1,
F,EL,2012,Y15-64,PC,ED3-8,65.9,
F,EL,2012,Y15-64,PC,ED3_4,42.4,
F,EL,2012,Y15-64,PC,ED5-8,23.5,
F,EL,2013,Y15-64,PC,ED0-2,32.9,
F,EL,2013,Y15-64,PC,ED3-8,67.1,
F,EL,2013,Y15-64,PC,ED3_4,42.7,
F,EL,2013,Y15-64,PC,ED5-8,24.4,
F,EL,2014,Y15-64,PC,ED0-2,31.6,b
F,EL,2014,Y15-64,PC,ED3-8,68.4,b
F,EL,2014,Y15-64,PC,ED3_4,43.2,b
F,EL,2014,Y15-64,PC,ED5-8,25.2,b
F,EL,2015,Y15-64,PC,ED0-2,30.1,
F,EL,2015,Y15-64,PC,ED3-8,69.9,
F,EL,2015,Y15-64,PC,ED3_4,43.3,
F,EL,2015,Y15-64,PC,ED5-8,26.6,
F,ES,2006,Y15-64,PC,ED0-2,49.5,
F,ES,2006,Y15-64,PC,ED3-8,50.5,
F,ES,2006,Y15-64,PC,ED3_4,23.2,
F,ES,2006,Y15-64,PC,ED5-8,27.3,
F,ES,2007,Y15-64,PC,ED0-2,49.0,
F,ES,2007,Y15-64,PC,ED3-8,51.0,
F,ES,2007,Y15-64,PC,ED3_4,23.2,
F,ES,2007,Y15-64,PC,ED5-8,27.8,
F,ES,2008,Y15-64,PC,ED0-2,48.4,
F,ES,2008,Y15-64,PC,ED3-8,51.6,
F,ES,2008,Y15-64,PC,ED3_4,23.6,
F,ES,2008,Y15-64,PC,ED5-8,28.1,
F,ES,2009,Y15-64,PC,ED0-2,47.7,
F,ES,2009,Y15-64,PC,ED3-8,52.3,
F,ES,2009,Y15-64,PC,ED3_4,23.5,
F,ES,2009,Y15-64,PC,ED5-8,28.8,
F,ES,2010,Y15-64,PC,ED0-2,46.2,
F,ES,2010,Y15-64,PC,ED3-8,53.8,
F,ES,2010,Y15-64,PC,ED3_4,23.6,
F,ES,2010,Y15-64,PC,ED5-8,30.2,
F,ES,2011,Y15-64,PC,ED0-2,44.9,
F,ES,2011,Y15-64,PC,ED3-8,55.1,
F,ES,2011,Y15-64,PC,ED3_4,24.1,
F,ES,2011,Y15-64,PC,ED5-8,31.1,
F,ES,2012,Y15-64,PC,ED0-2,44.2,
F,ES,2012,Y15-64,PC,ED3-8,55.8,
F,ES,2012,Y15-64,PC,ED3_4,24.0,
F,ES,2012,Y15-64,PC,ED5-8,31.8,
F,ES,2013,Y15-64,PC,ED0-2,43.2,
F,ES,2013,Y15-64,PC,ED3-8,56.8,
F,ES,2013,Y15-64,PC,ED3_4,24.0,
F,ES,2013,Y15-64,PC,ED5-8,32.8,
F,ES,2014,Y15-64,PC,ED0-2,42.3,b
F,ES,2014,Y15-64,PC,ED3-8,57.7,b
F,ES,2014,Y15-64,PC,ED3_4,24.0,b
F,ES,2014,Y15-64,PC,ED5-8,33.6,b
F,ES,2015,Y15-64,PC,ED0-2,40.9,
F,ES,2015,Y15-64,PC,ED3-8,59.1,
F,ES,2015,Y15-64,PC,ED3_4,24.5,
F,ES,2015,Y15-64,PC,ED5-8,34.6,
F,FR,2006,Y15-64,PC,ED0-2,35.8,
F,FR,2006,Y15-64,PC,ED3-8,64.2,
F,FR,2006,Y15-64,PC,ED3_4,38.8,
F,FR,2006,Y15-64,PC,ED5-8,25.4,
F,FR,2007,Y15-64,PC,ED0-2,34.7,
F,FR,2007,Y15-64,PC,ED3-8,65.3,
F,FR,2007,Y15-64,PC,ED3_4,39.5,
F,FR,2007,Y15-64,PC,ED5-8,25.8,
F,FR,2008,Y15-64,PC,ED0-2,33.4,
F,FR,2008,Y15-64,PC,ED3-8,66.6,
F,FR,2008,Y15-64,PC,ED3_4,39.9,
F,FR,2008,Y15-64,PC,ED5-8,26.7,
F,FR,2009,Y15-64,PC,ED0-2,32.8,
F,FR,2009,Y15-64,PC,ED3-8,67.2,
F,FR,2009,Y15-64,PC,ED3_4,39.5,
F,FR,2009,Y15-64,PC,ED5-8,27.7,
F,FR,2010,Y15-64,PC,ED0-2,32.4,
F,FR,2010,Y15-64,PC,ED3-8,67.6,
F,FR,2010,Y15-64,PC,ED3_4,39.7,
F,FR,2010,Y15-64,PC,ED5-8,27.9,
F,FR,2011,Y15-64,PC,ED0-2,31.7,
F,FR,2011,Y15-64,PC,ED3-8,68.3,
F,FR,2011,Y15-64,PC,ED3_4,40.0,
F,FR,2011,Y15-64,PC,ED5-8,28.4,
F,FR,2012,Y15-64,PC,ED0-2,30.5,
F,FR,2012,Y15-64,PC,ED3-8,69.5,
F,FR,2012,Y15-64,PC,ED3_4,40.0,
F,FR,2012,Y15-64,PC,ED5-8,29.5,
F,FR,2013,Y15-64,PC,ED0-2,28.4,b
F,FR,2013,Y15-64,PC,ED3-8,71.6,b
F,FR,2013,Y15-64,PC,ED3_4,40.8,b
F,FR,2013,Y15-64,PC,ED5-8,30.9,b
F,FR,2014,Y15-64,PC,ED0-2,27.0,b
F,FR,2014,Y15-64,PC,ED3-8,73.0,b
F,FR,2014,Y15-64,PC,ED3_4,41.1,b
F,FR,2014,Y15-64,PC,ED5-8,31.9,b
F,FR,2015,Y15-64,PC,ED0-2,26.2,
F,FR,2015,Y15-64,PC,ED3-8,73.8,
F,FR,2015,Y15-64,PC,ED3_4,41.0,
F,FR,2015,Y15-64,PC,ED5-8,32.8,
F,HR,2006,Y15-64,PC,ED0-2,32.5,
F,HR,2006,Y15-64,PC,ED3-8,67.5,
F,HR,2006,Y15-64,PC,ED3_4,52.9,
F,HR,2006,Y15-64,PC,ED5-8,14.6,
F,HR,2007,Y15-64,PC,ED0-2,30.6,
F,HR,2007,Y15-64,PC,ED3-8,69.4,
F,HR,2007,Y15-64,PC,ED3_4,55.4,
F,HR,2007,Y15-64,PC,ED5-8,14.0,
F,HR,2008,Y15-64,PC,ED0-2,29.2,
F,HR,2008,Y15-64,PC,ED3-8,70.8,
F,HR,2008,Y15-64,PC,ED3_4,56.1,
F,HR,2008,Y15-64,PC,ED5-8,14.7,
F,HR,2009,Y15-64,PC,ED0-2,28.5,
F,HR,2009,Y15-64,PC,ED3-8,71.5,
F,HR,2009,Y15-64,PC,ED3_4,55.1,
F,HR,2009,Y15-64,PC,ED5-8,16.4,
F,HR,2010,Y15-64,PC,ED0-2,28.7,b
F,HR,2010,Y15-64,PC,ED3-8,71.3,b
F,HR,2010,Y15-64,PC,ED3_4,54.0,b
F,HR,2010,Y15-64,PC,ED5-8,17.3,b
F,HR,2011,Y15-64,PC,ED0-2,28.0,
F,HR,2011,Y15-64,PC,ED3-8,72.0,
F,HR,2011,Y15-64,PC,ED3_4,55.3,
F,HR,2011,Y15-64,PC,ED5-8,16.7,
F,HR,2012,Y15-64,PC,ED0-2,26.0,
F,HR,2012,Y15-64,PC,ED3-8,74.0,
F,HR,2012,Y15-64,PC,ED3_4,56.7,
F,HR,2012,Y15-64,PC,ED5-8,17.3,
F,HR,2013,Y15-64,PC,ED0-2,24.8,
F,HR,2013,Y15-64,PC,ED3-8,75.2,
F,HR,2013,Y15-64,PC,ED3_4,56.2,
F,HR,2013,Y15-64,PC,ED5-8,19.0,
F,HR,2014,Y15-64,PC,ED0-2,23.1,b
F,HR,2014,Y15-64,PC,ED3-8,76.9,b
F,HR,2014,Y15-64,PC,ED3_4,56.3,b
F,HR,2014,Y15-64,PC,ED5-8,20.5,b
F,HR,2015,Y15-64,PC,ED0-2,22.8,
F,HR,2015,Y15-64,PC,ED3-8,77.2,
F,HR,2015,Y15-64,PC,ED3_4,55.0,
F,HR,2015,Y15-64,PC,ED5-8,22.2,
F,IT,2006,Y15-64,PC,ED0-2,48.7,
F,IT,2006,Y15-64,PC,ED3-8,51.3,
F,IT,2006,Y15-64,PC,ED3_4,39.0,
F,IT,2006,Y15-64,PC,ED5-8,12.3,
F,IT,2007,Y15-64,PC,ED0-2,47.7,
F,IT,2007,Y15-64,PC,ED3-8,52.3,
F,IT,2007,Y15-64,PC,ED3_4,39.2,
F,IT,2007,Y15-64,PC,ED5-8,13.2,
F,IT,2008,Y15-64,PC,ED0-2,46.7,
F,IT,2008,Y15-64,PC,ED3-8,53.3,
F,IT,2008,Y15-64,PC,ED3_4,39.3,
F,IT,2008,Y15-64,PC,ED5-8,14.0,
F,IT,2009,Y15-64,PC,ED0-2,46.1,
F,IT,2009,Y15-64,PC,ED3-8,53.9,
F,IT,2009,Y15-64,PC,ED3_4,39.7,
F,IT,2009,Y15-64,PC,ED5-8,14.3,
F,IT,2010,Y15-64,PC,ED0-2,45.1,
F,IT,2010,Y15-64,PC,ED3-8,54.9,
F,IT,2010,Y15-64,PC,ED3_4,40.4,
F,IT,2010,Y15-64,PC,ED5-8,14.5,
F,IT,2011,Y15-64,PC,ED0-2,44.0,
F,IT,2011,Y15-64,PC,ED3-8,56.0,
F,IT,2011,Y15-64,PC,ED3_4,41.4,
F,IT,2011,Y15-64,PC,ED5-8,14.6,
F,IT,2012,Y15-64,PC,ED0-2,42.5,
F,IT,2012,Y15-64,PC,ED3-8,57.5,
F,IT,2012,Y15-64,PC,ED3_4,41.9,
F,IT,2012,Y15-64,PC,ED5-8,15.6,
F,IT,2013,Y15-64,PC,ED0-2,41.6,
F,IT,2013,Y15-64,PC,ED3-8,58.4,
F,IT,2013,Y15-64,PC,ED3_4,42.1,
F,IT,2013,Y15-64,PC,ED5-8,16.2,
F,IT,2014,Y15-64,PC,ED0-2,40.5,b
F,IT,2014,Y15-64,PC,ED3-8,59.5,b
F,IT,2014,Y15-64,PC,ED3_4,42.6,b
F,IT,2014,Y15-64,PC,ED5-8,16.9,b
F,IT,2015,Y15-64,PC,ED0-2,39.8,
F,IT,2015,Y15-64,PC,ED3-8,60.2,
F,IT,2015,Y15-64,PC,ED3_4,42.5,
F,IT,2015,Y15-64,PC,ED5-8,17.6,
F,CY,2006,Y15-64,PC,ED0-2,33.5,
F,CY,2006,Y15-64,PC,ED3-8,66.5,
F,CY,2006,Y15-64,PC,ED3_4,37.4,
F,CY,2006,Y15-64,PC,ED5-8,29.1,
F,CY,2007,Y15-64,PC,ED0-2,31.0,
F,CY,2007,Y15-64,PC,ED3-8,69.0,
F,CY,2007,Y15-64,PC,ED3_4,37.6,
F,CY,2007,Y15-64,PC,ED5-8,31.5,
F,CY,2008,Y15-64,PC,ED0-2,30.7,
F,CY,2008,Y15-64,PC,ED3-8,69.3,
F,CY,2008,Y15-64,PC,ED3_4,36.3,
F,CY,2008,Y15-64,PC,ED5-8,33.0,
F,CY,2009,Y15-64,PC,ED0-2,31.4,b
F,CY,2009,Y15-64,PC,ED3-8,68.6,b
F,CY,2009,Y15-64,PC,ED3_4,35.9,b
F,CY,2009,Y15-64,PC,ED5-8,32.6,b
F,CY,2010,Y15-64,PC,ED0-2,29.5,
F,CY,2010,Y15-64,PC,ED3-8,70.5,
F,CY,2010,Y15-64,PC,ED3_4,36.2,
F,CY,2010,Y15-64,PC,ED5-8,34.3,
F,CY,2011,Y15-64,PC,ED0-2,27.5,
F,CY,2011,Y15-64,PC,ED3-8,72.5,
F,CY,2011,Y15-64,PC,ED3_4,35.5,
F,CY,2011,Y15-64,PC,ED5-8,37.0,
F,CY,2012,Y15-64,PC,ED0-2,26.4,
F,CY,2012,Y15-64,PC,ED3-8,73.6,
F,CY,2012,Y15-64,PC,ED3_4,36.1,
F,CY,2012,Y15-64,PC,ED5-8,37.5,
F,CY,2013,Y15-64,PC,ED0-2,25.0,
F,CY,2013,Y15-64,PC,ED3-8,75.0,
F,CY,2013,Y15-64,PC,ED3_4,36.6,
F,CY,2013,Y15-64,PC,ED5-8,38.4,
F,CY,2014,Y15-64,PC,ED0-2,25.3,b
F,CY,2014,Y15-64,PC,ED3-8,74.7,b
F,CY,2014,Y15-64,PC,ED3_4,34.3,b
F,CY,2014,Y15-64,PC,ED5-8,40.4,b
F,CY,2015,Y15-64,PC,ED0-2,24.8,
F,CY,2015,Y15-64,PC,ED3-8,75.2,
F,CY,2015,Y15-64,PC,ED3_4,34.8,
F,CY,2015,Y15-64,PC,ED5-8,40.4,
F,LV,2006,Y15-64,PC,ED0-2,20.5,
F,LV,2006,Y15-64,PC,ED3-8,79.5,
F,LV,2006,Y15-64,PC,ED3_4,58.2,
F,LV,2006,Y15-64,PC,ED5-8,21.3,
F,LV,2007,Y15-64,PC,ED0-2,20.3,
F,LV,2007,Y15-64,PC,ED3-8,79.7,
F,LV,2007,Y15-64,PC,ED3_4,57.4,
F,LV,2007,Y15-64,PC,ED5-8,22.3,
F,LV,2008,Y15-64,PC,ED0-2,19.1,
F,LV,2008,Y15-64,PC,ED3-8,80.9,
F,LV,2008,Y15-64,PC,ED3_4,55.2,
F,LV,2008,Y15-64,PC,ED5-8,25.7,
F,LV,2009,Y15-64,PC,ED0-2,18.0,
F,LV,2009,Y15-64,PC,ED3-8,82.0,
F,LV,2009,Y15-64,PC,ED3_4,55.2,
F,LV,2009,Y15-64,PC,ED5-8,26.8,
F,LV,2010,Y15-64,PC,ED0-2,15.9,
F,LV,2010,Y15-64,PC,ED3-8,84.1,
F,LV,2010,Y15-64,PC,ED3_4,56.0,
F,LV,2010,Y15-64,PC,ED5-8,28.1,
F,LV,2011,Y15-64,PC,ED0-2,15.7,
F,LV,2011,Y15-64,PC,ED3-8,84.3,
F,LV,2011,Y15-64,PC,ED3_4,54.5,
F,LV,2011,Y15-64,PC,ED5-8,29.8,
F,LV,2012,Y15-64,PC,ED0-2,13.7,
F,LV,2012,Y15-64,PC,ED3-8,86.3,
F,LV,2012,Y15-64,PC,ED3_4,54.6,
F,LV,2012,Y15-64,PC,ED5-8,31.7,
F,LV,2013,Y15-64,PC,ED0-2,13.0,
F,LV,2013,Y15-64,PC,ED3-8,87.0,
F,LV,2013,Y15-64,PC,ED3_4,53.2,
F,LV,2013,Y15-64,PC,ED5-8,33.8,
F,LV,2014,Y15-64,PC,ED0-2,12.6,b
F,LV,2014,Y15-64,PC,ED3-8,87.4,b
F,LV,2014,Y15-64,PC,ED3_4,53.5,b
F,LV,2014,Y15-64,PC,ED5-8,33.9,b
F,LV,2015,Y15-64,PC,ED0-2,12.3,
F,LV,2015,Y15-64,PC,ED3-8,87.7,
F,LV,2015,Y15-64,PC,ED3_4,51.6,
F,LV,2015,Y15-64,PC,ED5-8,36.2,
F,LT,2006,Y15-64,PC,ED0-2,18.6,
F,LT,2006,Y15-64,PC,ED3-8,81.4,
F,LT,2006,Y15-64,PC,ED3_4,55.8,
F,LT,2006,Y15-64,PC,ED5-8,25.5,
F,LT,2007,Y15-64,PC,ED0-2,17.8,
F,LT,2007,Y15-64,PC,ED3-8,82.2,
